Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,PM10,CO,NO,NO2,NOx,O3,RADIATIE_SOLARA,SO2,TEMPERATURA,UMIDITATE
4/7/2024,B-12,44.4254837,26.0910034,7.1,9.36,,,,,,,,,
4/8/2024,B-12,44.4254837,26.0910034,12.46,17.54,,,,,,,,,
4/9/2024,B-12,44.4254837,26.0910034,11.86,18.05,,,,,,,,,
4/10/2024,B-12,44.4254837,26.0910034,10.49,17.17,,,,,,,,,
4/11/2024,B-12,44.4254837,26.0910034,15.25,23.72,,,,,,,,,
4/12/2024,B-12,44.4254837,26.0910034,13.87,21.85,,,,,,,,,
4/13/2024,B-12,44.4254837,26.0910034,10.92,16.49,,,,,,,,,
4/14/2024,B-12,44.4254837,26.0910034,11.6,15.92,,,,,,,,,
4/15/2024,B-12,44.4254837,26.0910034,10.09,15.37,,,,,,,,,
4/16/2024,B-12,44.4254837,26.0910034,12.05,20.57,,,,,,,,,
4/17/2024,B-12,44.4254837,26.0910034,7.76,11.45,,,,,,,,,
4/18/2024,B-12,44.4254837,26.0910034,7.9,9.05,,,,,,,,,
4/19/2024,B-12,44.4254837,26.0910034,9.61,12.15,,,,,,,,,
4/20/2024,B-12,44.4254837,26.0910034,9.59,10.97,,,,,,,,,
4/21/2024,B-12,44.4254837,26.0910034,9.93,10.96,,,,,,,,,
4/22/2024,B-12,44.4254837,26.0910034,9.93,11.4,,,,,,,,,
4/23/2024,B-12,44.4254837,26.0910034,8.79,9.89,,,,,,,,,
4/24/2024,B-12,44.4254837,26.0910034,10.08,12.67,,,,,,,,,
4/25/2024,B-12,44.4254837,26.0910034,10.39,12.18,,,,,,,,,
4/26/2024,B-12,44.4254837,26.0910034,10.79,12.66,,,,,,,,,
4/27/2024,B-12,44.4254837,26.0910034,9.68,11.74,,,,,,,,,
4/28/2024,B-12,44.4254837,26.0910034,11.45,13.84,,,,,,,,,
4/29/2024,B-12,44.4254837,26.0910034,8.84,11.61,,,,,,,,,
4/30/2024,B-12,44.4254837,26.0910034,9.8,12.87,,,,,,,,,
5/1/2024,B-12,44.4254837,26.0910034,5.91,8.39,,,,,,,,,
5/2/2024,B-12,44.4254837,26.0910034,7.34,9.46,,,,,,,,,
5/3/2024,B-12,44.4254837,26.0910034,8.77,10.18,,,,,,,,,
5/4/2024,B-12,44.4254837,26.0910034,10.51,13.53,,,,,,,,,
5/5/2024,B-12,44.4254837,26.0910034,12.35,15.11,,,,,,,,,
5/6/2024,B-12,44.4254837,26.0910034,10.25,11.92,,,,,,,,,
5/7/2024,B-12,44.4254837,26.0910034,10.96,13.07,,,,,,,,,
5/8/2024,B-12,44.4254837,26.0910034,9.02,11.43,,,,,,,,,
5/9/2024,B-12,44.4254837,26.0910034,9.05,11.27,,,,,,,,,
5/10/2024,B-12,44.4254837,26.0910034,8.58,10.98,,,,,,,,,
5/11/2024,B-12,44.4254837,26.0910034,8.92,10.69,,,,,,,,,
5/12/2024,B-12,44.4254837,26.0910034,6.19,7.53,,,,,,,,,
5/13/2024,B-12,44.4254837,26.0910034,6.73,8.65,,,,,,,,,
5/14/2024,B-12,44.4254837,26.0910034,7.21,9.45,,,,,,,,,
5/15/2024,B-12,44.4254837,26.0910034,8.16,10.31,,,,,,,,,
5/16/2024,B-12,44.4254837,26.0910034,8.48,10.6,,,,,,,,,
6/22/2023,B-13,44.4507599,26.1302986,14.99,20.54,,,,,,,,,
6/23/2023,B-13,44.4507599,26.1302986,18.97,28.21,,,,,,,,,
6/24/2023,B-13,44.4507599,26.1302986,15.82,26.12,,,,,,,,,
6/25/2023,B-13,44.4507599,26.1302986,10.07,14.88,,,,,,,,,
6/26/2023,B-13,44.4507599,26.1302986,8.27,12.05,,,,,,,,,
6/27/2023,B-13,44.4507599,26.1302986,9.79,15.25,,,,,,,,,
6/28/2023,B-13,44.4507599,26.1302986,10.09,15.53,,,,,,,,,
6/29/2023,B-13,44.4507599,26.1302986,9.93,17.28,,,,,,,,,
6/30/2023,B-13,44.4507599,26.1302986,8.91,15.98,,,,,,,,,
7/1/2023,B-13,44.4507599,26.1302986,12.75,24.71,,,,,,,,,
7/2/2023,B-13,44.4507599,26.1302986,13.31,23.41,,,,,,,,,
7/3/2023,B-13,44.4507599,26.1302986,14.03,25.82,,,,,,,,,
7/4/2023,B-13,44.4507599,26.1302986,13.74,25.58,,,,,,,,,
7/5/2023,B-13,44.4507599,26.1302986,11.08,25.02,,,,,,,,,
7/6/2023,B-13,44.4507599,26.1302986,13.26,29.23,,,,,,,,,
7/7/2023,B-13,44.4507599,26.1302986,11.36,20.12,,,,,,,,,
7/8/2023,B-13,44.4507599,26.1302986,7.92,12.41,,,,,,,,,
7/9/2023,B-13,44.4507599,26.1302986,9.1,13.51,,,,,,,,,
7/10/2023,B-13,44.4507599,26.1302986,12.46,21.67,,,,,,,,,
7/11/2023,B-13,44.4507599,26.1302986,15.98,29.13,,,,,,,,,
7/12/2023,B-13,44.4507599,26.1302986,14.76,26.84,,,,,,,,,
7/13/2023,B-13,44.4507599,26.1302986,18.88,35.15,,,,,,,,,
7/14/2023,B-13,44.4507599,26.1302986,11.48,20.49,,,,,,,,,
7/15/2023,B-13,44.4507599,26.1302986,9.99,16.97,,,,,,,,,
7/16/2023,B-13,44.4507599,26.1302986,10.54,17.82,,,,,,,,,
7/17/2023,B-13,44.4507599,26.1302986,12.53,25.1,,,,,,,,,
7/18/2023,B-13,44.4507599,26.1302986,12.11,25.48,,,,,,,,,
7/19/2023,B-13,44.4507599,26.1302986,10.86,20.35,,,,,,,,,
7/20/2023,B-13,44.4507599,26.1302986,12.7,23.28,,,,,,,,,
7/21/2023,B-13,44.4507599,26.1302986,10.27,17.85,,,,,,,,,
7/22/2023,B-13,44.4507599,26.1302986,7.6,12.84,,,,,,,,,
7/23/2023,B-13,44.4507599,26.1302986,8.29,11.16,,,,,,,,,
7/24/2023,B-13,44.4507599,26.1302986,9.8,14.77,,,,,,,,,
7/25/2023,B-13,44.4507599,26.1302986,22.64,44.1,,,,,,,,,
7/26/2023,B-13,44.4507599,26.1302986,17.25,37.58,,,,,,,,,
7/27/2023,B-13,44.4507599,26.1302986,6.88,10.61,,,,,,,,,
7/28/2023,B-13,44.4507599,26.1302986,7.16,12.23,,,,,,,,,
7/29/2023,B-13,44.4507599,26.1302986,10.37,16.17,,,,,,,,,
7/30/2023,B-13,44.4507599,26.1302986,12.37,17.76,,,,,,,,,
7/31/2023,B-13,44.4507599,26.1302986,10.07,13.58,,,,,,,,,
8/1/2023,B-13,44.4507599,26.1302986,9.37,13.54,,,,,,,,,
8/2/2023,B-13,44.4507599,26.1302986,11.49,18.31,,,,,,,,,
8/3/2023,B-13,44.4507599,26.1302986,13.11,20.92,,,,,,,,,
8/4/2023,B-13,44.4507599,26.1302986,15.09,24.65,,,,,,,,,
8/5/2023,B-13,44.4507599,26.1302986,10.54,17.02,,,,,,,,,
8/6/2023,B-13,44.4507599,26.1302986,12.4,18.27,,,,,,,,,
8/7/2023,B-13,44.4507599,26.1302986,4.55,7.98,,,,,,,,,
8/8/2023,B-13,44.4507599,26.1302986,6.15,9.65,,,,,,,,,
8/9/2023,B-13,44.4507599,26.1302986,5.79,9.71,,,,,,,,,
8/10/2023,B-13,44.4507599,26.1302986,7.56,12.49,,,,,,,,,
8/11/2023,B-13,44.4507599,26.1302986,8.46,12.55,,,,,,,,,
8/12/2023,B-13,44.4507599,26.1302986,10,13.91,,,,,,,,,
8/13/2023,B-13,44.4507599,26.1302986,10.54,14.68,,,,,,,,,
8/14/2023,B-13,44.4507599,26.1302986,10.07,15.11,,,,,,,,,
8/15/2023,B-13,44.4507599,26.1302986,13.99,21.81,,,,,,,,,
8/16/2023,B-13,44.4507599,26.1302986,12.61,20.65,,,,,,,,,
8/17/2023,B-13,44.4507599,26.1302986,12.34,20.74,,,,,,,,,
8/18/2023,B-13,44.4507599,26.1302986,14.81,26.61,,,,,,,,,
8/19/2023,B-13,44.4507599,26.1302986,12.83,21.12,,,,,,,,,
8/20/2023,B-13,44.4507599,26.1302986,13.28,20.76,,,,,,,,,
8/21/2023,B-13,44.4507599,26.1302986,12.97,20.47,,,,,,,,,
8/22/2023,B-13,44.4507599,26.1302986,16.65,25.88,,,,,,,,,
8/23/2023,B-13,44.4507599,26.1302986,14.64,24.5,,,,,,,,,
8/24/2023,B-13,44.4507599,26.1302986,12.09,19.13,,,,,,,,,
8/25/2023,B-13,44.4507599,26.1302986,13.73,21.45,,,,,,,,,
8/26/2023,B-13,44.4507599,26.1302986,15.89,28.75,,,,,,,,,
8/27/2023,B-13,44.4507599,26.1302986,10.31,16.49,,,,,,,,,
8/28/2023,B-13,44.4507599,26.1302986,12.06,22.5,,,,,,,,,
8/29/2023,B-13,44.4507599,26.1302986,14.37,29.53,,,,,,,,,
8/30/2023,B-13,44.4507599,26.1302986,14.18,27.37,,,,,,,,,
8/31/2023,B-13,44.4507599,26.1302986,9.43,14.7,,,,,,,,,
9/1/2023,B-13,44.4507599,26.1302986,9.97,16.38,,,,,,,,,
9/2/2023,B-13,44.4507599,26.1302986,9.98,16.52,,,,,,,,,
9/3/2023,B-13,44.4507599,26.1302986,9.37,14.46,,,,,,,,,
9/4/2023,B-13,44.4507599,26.1302986,6.46,10.35,,,,,,,,,
9/5/2023,B-13,44.4507599,26.1302986,8.94,16.06,,,,,,,,,
9/6/2023,B-13,44.4507599,26.1302986,7.87,14.18,,,,,,,,,
9/7/2023,B-13,44.4507599,26.1302986,8.98,15.7,,,,,,,,,
9/8/2023,B-13,44.4507599,26.1302986,8.24,17.36,,,,,,,,,
9/9/2023,B-13,44.4507599,26.1302986,8.83,17.04,,,,,,,,,
9/10/2023,B-13,44.4507599,26.1302986,9.05,18.43,,,,,,,,,
9/11/2023,B-13,44.4507599,26.1302986,9.16,19.1,,,,,,,,,
9/12/2023,B-13,44.4507599,26.1302986,13.21,28.77,,,,,,,,,
9/13/2023,B-13,44.4507599,26.1302986,13.18,27.24,,,,,,,,,
9/14/2023,B-13,44.4507599,26.1302986,15.13,31.11,,,,,,,,,
9/15/2023,B-13,44.4507599,26.1302986,16.62,28.59,,,,,,,,,
9/16/2023,B-13,44.4507599,26.1302986,11.68,17.1,,,,,,,,,
9/17/2023,B-13,44.4507599,26.1302986,11.34,16.53,,,,,,,,,
9/18/2023,B-13,44.4507599,26.1302986,10.63,17.05,,,,,,,,,
9/19/2023,B-13,44.4507599,26.1302986,10.67,17.33,,,,,,,,,
9/20/2023,B-13,44.4507599,26.1302986,13.44,20.67,,,,,,,,,
9/21/2023,B-13,44.4507599,26.1302986,15.01,25.74,,,,,,,,,
9/22/2023,B-13,44.4507599,26.1302986,15.03,27.57,,,,,,,,,
9/23/2023,B-13,44.4507599,26.1302986,14.28,25.9,,,,,,,,,
9/24/2023,B-13,44.4507599,26.1302986,9.61,15.08,,,,,,,,,
9/25/2023,B-13,44.4507599,26.1302986,11.81,23.24,,,,,,,,,
9/26/2023,B-13,44.4507599,26.1302986,11.58,23.84,,,,,,,,,
9/27/2023,B-13,44.4507599,26.1302986,10.43,19.25,,,,,,,,,
9/28/2023,B-13,44.4507599,26.1302986,9.97,18.61,,,,,,,,,
9/29/2023,B-13,44.4507599,26.1302986,13.09,27.57,,,,,,,,,
9/30/2023,B-13,44.4507599,26.1302986,15.18,23.36,,,,,,,,,
10/1/2023,B-13,44.4507599,26.1302986,13.96,20.36,,,,,,,,,
10/2/2023,B-13,44.4507599,26.1302986,8.38,12.99,,,,,,,,,
10/3/2023,B-13,44.4507599,26.1302986,12.73,21.11,,,,,,,,,
10/4/2023,B-13,44.4507599,26.1302986,14.37,23.46,,,,,,,,,
10/5/2023,B-13,44.4507599,26.1302986,10.2,18.36,,,,,,,,,
10/6/2023,B-13,44.4507599,26.1302986,12.17,21.82,,,,,,,,,
10/7/2023,B-13,44.4507599,26.1302986,13.29,22.67,,,,,,,,,
10/8/2023,B-13,44.4507599,26.1302986,9.38,20.6,,,,,,,,,
10/9/2023,B-13,44.4507599,26.1302986,4.97,10.17,,,,,,,,,
10/10/2023,B-13,44.4507599,26.1302986,7.45,15.02,,,,,,,,,
10/11/2023,B-13,44.4507599,26.1302986,12.39,25.99,,,,,,,,,
10/12/2023,B-13,44.4507599,26.1302986,14.51,29.21,,,,,,,,,
10/13/2023,B-13,44.4507599,26.1302986,18.94,37.26,,,,,,,,,
10/14/2023,B-13,44.4507599,26.1302986,24.39,44.56,,,,,,,,,
10/15/2023,B-13,44.4507599,26.1302986,17.62,35.14,,,,,,,,,
10/16/2023,B-13,44.4507599,26.1302986,7.33,11.63,,,,,,,,,
10/17/2023,B-13,44.4507599,26.1302986,9.78,14.22,,,,,,,,,
10/18/2023,B-13,44.4507599,26.1302986,12.63,19.67,,,,,,,,,
10/19/2023,B-13,44.4507599,26.1302986,20.68,32.52,,,,,,,,,
10/20/2023,B-13,44.4507599,26.1302986,23.33,39.92,,,,,,,,,
10/21/2023,B-13,44.4507599,26.1302986,29.38,50.31,,,,,,,,,
10/22/2023,B-13,44.4507599,26.1302986,23.88,39.56,,,,,,,,,
10/23/2023,B-13,44.4507599,26.1302986,16.5,35.29,,,,,,,,,
10/24/2023,B-13,44.4507599,26.1302986,22.72,38.38,,,,,,,,,
10/25/2023,B-13,44.4507599,26.1302986,19.92,32.92,,,,,,,,,
10/26/2023,B-13,44.4507599,26.1302986,11.32,19.16,,,,,,,,,
10/27/2023,B-13,44.4507599,26.1302986,12.96,23.18,,,,,,,,,
10/28/2023,B-13,44.4507599,26.1302986,6.36,9.51,,,,,,,,,
10/29/2023,B-13,44.4507599,26.1302986,13.6,18.72,,,,,,,,,
10/30/2023,B-13,44.4507599,26.1302986,25.7,37.18,,,,,,,,,
10/31/2023,B-13,44.4507599,26.1302986,26.9,45.02,,,,,,,,,
11/1/2023,B-13,44.4507599,26.1302986,13.04,20.31,,,,,,,,,
11/2/2023,B-13,44.4507599,26.1302986,10.25,14.01,,,,,,,,,
11/3/2023,B-13,44.4507599,26.1302986,14.67,19.96,,,,,,,,,
11/4/2023,B-13,44.4507599,26.1302986,12.62,16.11,,,,,,,,,
11/5/2023,B-13,44.4507599,26.1302986,10.75,15.71,,,,,,,,,
11/6/2023,B-13,44.4507599,26.1302986,5.55,8.47,,,,,,,,,
11/7/2023,B-13,44.4507599,26.1302986,16.65,26.42,,,,,,,,,
11/8/2023,B-13,44.4507599,26.1302986,19.33,25.48,,,,,,,,,
11/9/2023,B-13,44.4507599,26.1302986,16.57,22.92,,,,,,,,,
11/10/2023,B-13,44.4507599,26.1302986,21.68,27.24,,,,,,,,,
11/11/2023,B-13,44.4507599,26.1302986,12.61,15.69,,,,,,,,,
11/12/2023,B-13,44.4507599,26.1302986,5.49,7.43,,,,,,,,,
11/13/2023,B-13,44.4507599,26.1302986,11.65,15.6,,,,,,,,,
11/14/2023,B-13,44.4507599,26.1302986,16.7,20.82,,,,,,,,,
11/15/2023,B-13,44.4507599,26.1302986,10.01,12.69,,,,,,,,,
11/16/2023,B-13,44.4507599,26.1302986,6.7,8.85,,,,,,,,,
11/17/2023,B-13,44.4507599,26.1302986,22.21,27.36,,,,,,,,,
11/18/2023,B-13,44.4507599,26.1302986,14.34,16.46,,,,,,,,,
11/19/2023,B-13,44.4507599,26.1302986,9.23,10.99,,,,,,,,,
11/20/2023,B-13,44.4507599,26.1302986,27.04,32.79,,,,,,,,,
11/21/2023,B-13,44.4507599,26.1302986,29.92,36.52,,,,,,,,,
11/22/2023,B-13,44.4507599,26.1302986,21.34,26.04,,,,,,,,,
11/23/2023,B-13,44.4507599,26.1302986,19.91,25.53,,,,,,,,,
11/24/2023,B-13,44.4507599,26.1302986,12.63,17.81,,,,,,,,,
11/25/2023,B-13,44.4507599,26.1302986,8.86,10.62,,,,,,,,,
11/26/2023,B-13,44.4507599,26.1302986,6.48,8.99,,,,,,,,,
11/27/2023,B-13,44.4507599,26.1302986,8.13,12.84,,,,,,,,,
11/28/2023,B-13,44.4507599,26.1302986,16.75,26.01,,,,,,,,,
11/29/2023,B-13,44.4507599,26.1302986,13.09,19.35,,,,,,,,,
11/30/2023,B-13,44.4507599,26.1302986,30.84,45.77,,,,,,,,,
12/1/2023,B-13,44.4507599,26.1302986,34.85,50.63,,,,,,,,,
12/2/2023,B-13,44.4507599,26.1302986,31.11,48.16,,,,,,,,,
12/3/2023,B-13,44.4507599,26.1302986,20.09,28.51,,,,,,,,,
12/4/2023,B-13,44.4507599,26.1302986,19.77,31.27,,,,,,,,,
12/5/2023,B-13,44.4507599,26.1302986,27.62,36.65,,,,,,,,,
12/6/2023,B-13,44.4507599,26.1302986,13.85,22.77,,,,,,,,,
12/7/2023,B-13,44.4507599,26.1302986,14.68,18.68,,,,,,,,,
12/8/2023,B-13,44.4507599,26.1302986,25.06,30.19,,,,,,,,,
12/9/2023,B-13,44.4507599,26.1302986,24.71,31.05,,,,,,,,,
12/10/2023,B-13,44.4507599,26.1302986,21.43,26.42,,,,,,,,,
12/11/2023,B-13,44.4507599,26.1302986,24.23,30.86,,,,,,,,,
12/12/2023,B-13,44.4507599,26.1302986,26.77,33.79,,,,,,,,,
12/13/2023,B-13,44.4507599,26.1302986,36.58,46.91,,,,,,,,,
12/14/2023,B-13,44.4507599,26.1302986,34.57,46.56,,,,,,,,,
12/15/2023,B-13,44.4507599,26.1302986,13.82,19.79,,,,,,,,,
12/16/2023,B-13,44.4507599,26.1302986,11.7,17.13,,,,,,,,,
12/17/2023,B-13,44.4507599,26.1302986,23.01,28.76,,,,,,,,,
12/18/2023,B-13,44.4507599,26.1302986,25.84,34.45,,,,,,,,,
12/19/2023,B-13,44.4507599,26.1302986,39.45,55.4,,,,,,,,,
12/20/2023,B-13,44.4507599,26.1302986,56.75,75.68,,,,,,,,,
12/21/2023,B-13,44.4507599,26.1302986,52.44,68.62,,,,,,,,,
12/22/2023,B-13,44.4507599,26.1302986,22.77,32.21,,,,,,,,,
12/23/2023,B-13,44.4507599,26.1302986,5.32,8.88,,,,,,,,,
12/24/2023,B-13,44.4507599,26.1302986,11.5,16.63,,,,,,,,,
12/25/2023,B-13,44.4507599,26.1302986,9.03,12.7,,,,,,,,,
12/26/2023,B-13,44.4507599,26.1302986,12.17,18.22,,,,,,,,,
12/27/2023,B-13,44.4507599,26.1302986,22.07,34.65,,,,,,,,,
12/28/2023,B-13,44.4507599,26.1302986,32.39,42.47,,,,,,,,,
12/29/2023,B-13,44.4507599,26.1302986,44.84,54.68,,,,,,,,,
12/30/2023,B-13,44.4507599,26.1302986,33.87,40.95,,,,,,,,,
12/31/2023,B-13,44.4507599,26.1302986,69.88,83.9,,,,,,,,,
1/1/2024,B-13,44.4507599,26.1302986,61.69,73.41,,,,,,,,,
1/2/2024,B-13,44.4507599,26.1302986,23.42,29.22,,,,,,,,,
1/3/2024,B-13,44.4507599,26.1302986,13.4,18.17,,,,,,,,,
1/4/2024,B-13,44.4507599,26.1302986,10.69,14.78,,,,,,,,,
1/5/2024,B-13,44.4507599,26.1302986,14.68,21.66,,,,,,,,,
1/6/2024,B-13,44.4507599,26.1302986,61.47,80.77,,,,,,,,,
1/7/2024,B-13,44.4507599,26.1302986,25.38,31.72,,,,,,,,,
1/8/2024,B-13,44.4507599,26.1302986,9.23,12.99,,,,,,,,,
1/9/2024,B-13,44.4507599,26.1302986,9.73,13.63,,,,,,,,,
1/10/2024,B-13,44.4507599,26.1302986,18.37,24.57,,,,,,,,,
1/11/2024,B-13,44.4507599,26.1302986,28,34.49,,,,,,,,,
1/12/2024,B-13,44.4507599,26.1302986,27.78,35.24,,,,,,,,,
1/13/2024,B-13,44.4507599,26.1302986,19.86,23.8,,,,,,,,,
1/14/2024,B-13,44.4507599,26.1302986,20.28,25.18,,,,,,,,,
1/15/2024,B-13,44.4507599,26.1302986,31.55,49.17,,,,,,,,,
1/16/2024,B-13,44.4507599,26.1302986,20.94,27.55,,,,,,,,,
1/17/2024,B-13,44.4507599,26.1302986,29.61,39.61,,,,,,,,,
1/18/2024,B-13,44.4507599,26.1302986,29.37,41.06,,,,,,,,,
1/19/2024,B-13,44.4507599,26.1302986,32.93,43.34,,,,,,,,,
1/20/2024,B-13,44.4507599,26.1302986,10.86,14.15,,,,,,,,,
1/21/2024,B-13,44.4507599,26.1302986,21.1,25,,,,,,,,,
1/22/2024,B-13,44.4507599,26.1302986,34.56,41.98,,,,,,,,,
1/23/2024,B-13,44.4507599,26.1302986,24.73,34.09,,,,,,,,,
1/24/2024,B-13,44.4507599,26.1302986,32.67,40.65,,,,,,,,,
1/25/2024,B-13,44.4507599,26.1302986,30.93,38.64,,,,,,,,,
1/26/2024,B-13,44.4507599,26.1302986,21.7,27.96,,,,,,,,,
1/27/2024,B-13,44.4507599,26.1302986,38.72,47.78,,,,,,,,,
1/28/2024,B-13,44.4507599,26.1302986,24.25,34.7,,,,,,,,,
1/29/2024,B-13,44.4507599,26.1302986,17.59,26.54,,,,,,,,,
1/30/2024,B-13,44.4507599,26.1302986,18.74,28.03,,,,,,,,,
1/31/2024,B-13,44.4507599,26.1302986,24.09,35.74,,,,,,,,,
2/1/2024,B-13,44.4507599,26.1302986,36.54,53.03,,,,,,,,,
2/2/2024,B-13,44.4507599,26.1302986,42.22,55.96,,,,,,,,,
2/3/2024,B-13,44.4507599,26.1302986,27.79,38.17,,,,,,,,,
2/4/2024,B-13,44.4507599,26.1302986,20.74,31.27,,,,,,,,,
2/5/2024,B-13,44.4507599,26.1302986,8.25,17.85,,,,,,,,,
2/6/2024,B-13,44.4507599,26.1302986,12.86,28.69,,,,,,,,,
2/7/2024,B-13,44.4507599,26.1302986,18.3,32.1,,,,,,,,,
2/8/2024,B-13,44.4507599,26.1302986,15.78,31.45,,,,,,,,,
2/9/2024,B-13,44.4507599,26.1302986,20.21,40.96,,,,,,,,,
2/10/2024,B-13,44.4507599,26.1302986,33.02,62.16,,,,,,,,,
2/11/2024,B-13,44.4507599,26.1302986,13.27,27.3,,,,,,,,,
2/12/2024,B-13,44.4507599,26.1302986,10.15,25.67,,,,,,,,,
2/13/2024,B-13,44.4507599,26.1302986,13.03,19.8,,,,,,,,,
2/14/2024,B-13,44.4507599,26.1302986,9.62,14.93,,,,,,,,,
2/15/2024,B-13,44.4507599,26.1302986,13.4,21.2,,,,,,,,,
2/16/2024,B-13,44.4507599,26.1302986,14.82,25.2,,,,,,,,,
2/17/2024,B-13,44.4507599,26.1302986,23.94,31.9,,,,,,,,,
2/18/2024,B-13,44.4507599,26.1302986,36.72,45.71,,,,,,,,,
2/19/2024,B-13,44.4507599,26.1302986,12.98,18.57,,,,,,,,,
2/20/2024,B-13,44.4507599,26.1302986,22.11,29.46,,,,,,,,,
2/21/2024,B-13,44.4507599,26.1302986,29.26,37.19,,,,,,,,,
2/22/2024,B-13,44.4507599,26.1302986,25.18,32.55,,,,,,,,,
2/23/2024,B-13,44.4507599,26.1302986,39.78,52.03,,,,,,,,,
2/24/2024,B-13,44.4507599,26.1302986,41.43,52.77,,,,,,,,,
2/25/2024,B-13,44.4507599,26.1302986,36.18,44.57,,,,,,,,,
2/26/2024,B-13,44.4507599,26.1302986,19.23,29.59,,,,,,,,,
2/27/2024,B-13,44.4507599,26.1302986,13.67,23.85,,,,,,,,,
2/28/2024,B-13,44.4507599,26.1302986,16.33,26.11,,,,,,,,,
2/29/2024,B-13,44.4507599,26.1302986,16.18,22.95,,,,,,,,,
3/1/2024,B-13,44.4507599,26.1302986,11.99,18.69,,,,,,,,,
3/2/2024,B-13,44.4507599,26.1302986,17.57,25.87,,,,,,,,,
3/3/2024,B-13,44.4507599,26.1302986,25.28,34.74,,,,,,,,,
3/4/2024,B-13,44.4507599,26.1302986,21.66,31.49,,,,,,,,,
3/5/2024,B-13,44.4507599,26.1302986,16.46,25.64,,,,,,,,,
3/6/2024,B-13,44.4507599,26.1302986,28.85,37.74,,,,,,,,,
3/7/2024,B-13,44.4507599,26.1302986,23.38,32.8,,,,,,,,,
3/8/2024,B-13,44.4507599,26.1302986,25.09,32.75,,,,,,,,,
3/9/2024,B-13,44.4507599,26.1302986,29.16,35.24,,,,,,,,,
3/10/2024,B-13,44.4507599,26.1302986,39.91,47.15,,,,,,,,,
3/11/2024,B-13,44.4507599,26.1302986,22.46,30.83,,,,,,,,,
3/12/2024,B-13,44.4507599,26.1302986,12.68,15.77,,,,,,,,,
3/13/2024,B-13,44.4507599,26.1302986,17.64,20.99,,,,,,,,,
3/14/2024,B-13,44.4507599,26.1302986,8.96,11.75,,,,,,,,,
3/15/2024,B-13,44.4507599,26.1302986,25.77,34.52,,,,,,,,,
3/16/2024,B-13,44.4507599,26.1302986,27.26,36.63,,,,,,,,,
3/17/2024,B-13,44.4507599,26.1302986,23.82,32.67,,,,,,,,,
3/18/2024,B-13,44.4507599,26.1302986,20.16,26.54,,,,,,,,,
3/19/2024,B-13,44.4507599,26.1302986,11.83,16,,,,,,,,,
3/20/2024,B-13,44.4507599,26.1302986,16.03,21.51,,,,,,,,,
3/21/2024,B-13,44.4507599,26.1302986,9.02,11.81,,,,,,,,,
3/22/2024,B-13,44.4507599,26.1302986,15.21,20.2,,,,,,,,,
3/23/2024,B-13,44.4507599,26.1302986,18.13,26.18,,,,,,,,,
3/24/2024,B-13,44.4507599,26.1302986,17.42,25.34,,,,,,,,,
3/25/2024,B-13,44.4507599,26.1302986,5.3,7.4,,,,,,,,,
3/26/2024,B-13,44.4507599,26.1302986,9.36,14.29,,,,,,,,,
3/27/2024,B-13,44.4507599,26.1302986,9.25,13.98,,,,,,,,,
3/28/2024,B-13,44.4507599,26.1302986,9.48,18.48,,,,,,,,,
3/29/2024,B-13,44.4507599,26.1302986,6.56,13.48,,,,,,,,,
3/30/2024,B-13,44.4507599,26.1302986,15.22,26.27,,,,,,,,,
3/31/2024,B-13,44.4507599,26.1302986,17.29,30.82,,,,,,,,,
4/1/2024,B-13,44.4507599,26.1302986,24.05,58.6,,,,,,,,,
4/2/2024,B-13,44.4507599,26.1302986,15.08,43.08,,,,,,,,,
4/3/2024,B-13,44.4507599,26.1302986,5.1,9.1,,,,,,,,,
4/4/2024,B-13,44.4507599,26.1302986,7.42,14.07,,,,,,,,,
4/5/2024,B-13,44.4507599,26.1302986,8.45,14.73,,,,,,,,,
4/6/2024,B-13,44.4507599,26.1302986,10.43,17.29,,,,,,,,,
4/7/2024,B-13,44.4507599,26.1302986,6.82,9.36,,,,,,,,,
4/8/2024,B-13,44.4507599,26.1302986,9.78,14.87,,,,,,,,,
4/9/2024,B-13,44.4507599,26.1302986,9.98,15.69,,,,,,,,,
4/10/2024,B-13,44.4507599,26.1302986,10.2,16.8,,,,,,,,,
4/11/2024,B-13,44.4507599,26.1302986,14.42,24.42,,,,,,,,,
4/12/2024,B-13,44.4507599,26.1302986,12.55,21.93,,,,,,,,,
4/13/2024,B-13,44.4507599,26.1302986,11.97,19.93,,,,,,,,,
4/14/2024,B-13,44.4507599,26.1302986,11.13,16.42,,,,,,,,,
4/15/2024,B-13,44.4507599,26.1302986,10.24,16.85,,,,,,,,,
4/16/2024,B-13,44.4507599,26.1302986,12.74,25.44,,,,,,,,,
4/17/2024,B-13,44.4507599,26.1302986,8.79,15.07,,,,,,,,,
4/18/2024,B-13,44.4507599,26.1302986,9.29,11.57,,,,,,,,,
4/19/2024,B-13,44.4507599,26.1302986,9.37,12.22,,,,,,,,,
4/20/2024,B-13,44.4507599,26.1302986,9.63,11.59,,,,,,,,,
4/21/2024,B-13,44.4507599,26.1302986,11.19,13.38,,,,,,,,,
4/22/2024,B-13,44.4507599,26.1302986,9.89,14.78,,,,,,,,,
4/23/2024,B-13,44.4507599,26.1302986,8.93,13.52,,,,,,,,,
4/24/2024,B-13,44.4507599,26.1302986,10.12,22.12,,,,,,,,,
